fecha,kpi,tipo,valor
2021-10-24,Cumplimiento Plan Gobierno TI,Historico,76.86666666666667
2021-10-31,Cumplimiento Plan Gobierno TI,Historico,79.38666666666667
2021-11-07,Cumplimiento Plan Gobierno TI,Historico,76.48333333333333
2021-11-14,Cumplimiento Plan Gobierno TI,Historico,77.51333333333334
2021-11-21,Cumplimiento Plan Gobierno TI,Historico,77.16499999999999
2021-11-28,Cumplimiento Plan Gobierno TI,Historico,76.41333333333334
2021-12-05,Cumplimiento Plan Gobierno TI,Historico,78.54333333333334
2021-12-12,Cumplimiento Plan Gobierno TI,Historico,77.82666666666667
2021-12-19,Cumplimiento Plan Gobierno TI,Historico,77.23400000000001
2021-12-26,Cumplimiento Plan Gobierno TI,Historico,79.63
2022-01-02,Cumplimiento Plan Gobierno TI,Historico,77.078
2022-01-09,Cumplimiento Plan Gobierno TI,Historico,76.702
2022-01-16,Cumplimiento Plan Gobierno TI,Historico,78.05199999999999
2022-01-23,Cumplimiento Plan Gobierno TI,Historico,76.576
2022-01-30,Cumplimiento Plan Gobierno TI,Historico,76.995
2022-02-06,Cumplimiento Plan Gobierno TI,Historico,79.7675
2022-02-13,Cumplimiento Plan Gobierno TI,Historico,76.3625
2022-02-20,Cumplimiento Plan Gobierno TI,Historico,77.37
2022-02-27,Cumplimiento Plan Gobierno TI,Historico,78.94
2022-03-06,Cumplimiento Plan Gobierno TI,Historico,75.81666666666666
2022-03-13,Cumplimiento Plan Gobierno TI,Historico,75.51333333333334
2022-03-20,Cumplimiento Plan Gobierno TI,Historico,79.05199999999999
2022-03-27,Cumplimiento Plan Gobierno TI,Historico,77.84333333333332
2022-04-03,Cumplimiento Plan Gobierno TI,Historico,78.55
2022-04-10,Cumplimiento Plan Gobierno TI,Historico,79.12
2022-04-17,Cumplimiento Plan Gobierno TI,Historico,78.13666666666667
2022-04-24,Cumplimiento Plan Gobierno TI,Historico,79.16666666666667
2022-05-01,Cumplimiento Plan Gobierno TI,Historico,78.312
2022-05-08,Cumplimiento Plan Gobierno TI,Historico,76.5
2022-05-15,Cumplimiento Plan Gobierno TI,Historico,78.05333333333333
2022-05-22,Cumplimiento Plan Gobierno TI,Historico,82.212
2022-05-29,Cumplimiento Plan Gobierno TI,Historico,81.23333333333333
2022-06-05,Cumplimiento Plan Gobierno TI,Historico,79.92999999999999
2022-06-12,Cumplimiento Plan Gobierno TI,Historico,81.3875
2022-06-19,Cumplimiento Plan Gobierno TI,Historico,79.612
2022-06-26,Cumplimiento Plan Gobierno TI,Historico,79.70666666666666
2022-07-03,Cumplimiento Plan Gobierno TI,Historico,79.14
2022-07-10,Cumplimiento Plan Gobierno TI,Historico,81.47
2022-07-17,Cumplimiento Plan Gobierno TI,Historico,84.64999999999999
2022-07-24,Cumplimiento Plan Gobierno TI,Historico,82.69
2022-07-31,Cumplimiento Plan Gobierno TI,Historico,82.07
2022-08-07,Cumplimiento Plan Gobierno TI,Historico,79.27333333333333
2022-08-14,Cumplimiento Plan Gobierno TI,Historico,81.118
2022-08-21,Cumplimiento Plan Gobierno TI,Historico,82.15333333333334
2022-08-28,Cumplimiento Plan Gobierno TI,Historico,81.5575
2022-09-04,Cumplimiento Plan Gobierno TI,Historico,81.042
2022-09-11,Cumplimiento Plan Gobierno TI,Historico,80.44749999999999
2022-09-18,Cumplimiento Plan Gobierno TI,Historico,79.07333333333332
2022-09-25,Cumplimiento Plan Gobierno TI,Historico,81.13666666666667
2022-10-02,Cumplimiento Plan Gobierno TI,Historico,83.00750000000001
2022-10-09,Cumplimiento Plan Gobierno TI,Historico,80.652
2022-10-16,Cumplimiento Plan Gobierno TI,Historico,78.96333333333332
2022-10-23,Cumplimiento Plan Gobierno TI,Historico,85.2
2022-10-30,Cumplimiento Plan Gobierno TI,Historico,80.25333333333333
2022-11-06,Cumplimiento Plan Gobierno TI,Historico,83.41
2022-11-13,Cumplimiento Plan Gobierno TI,Historico,82.17
2022-11-20,Cumplimiento Plan Gobierno TI,Historico,80.7175
2022-11-27,Cumplimiento Plan Gobierno TI,Historico,81.69333333333333
2022-12-04,Cumplimiento Plan Gobierno TI,Historico,84.5
2022-12-11,Cumplimiento Plan Gobierno TI,Historico,83.236
2022-12-18,Cumplimiento Plan Gobierno TI,Historico,82.58666666666666
2022-12-25,Cumplimiento Plan Gobierno TI,Historico,82.67
2023-01-01,Cumplimiento Plan Gobierno TI,Historico,83.25666666666666
2023-01-08,Cumplimiento Plan Gobierno TI,Historico,86.00666666666666
2023-01-15,Cumplimiento Plan Gobierno TI,Historico,86.2875
2023-01-22,Cumplimiento Plan Gobierno TI,Historico,84.598
2023-01-29,Cumplimiento Plan Gobierno TI,Historico,85.13199999999999
2023-02-05,Cumplimiento Plan Gobierno TI,Historico,85.69999999999999
2023-02-12,Cumplimiento Plan Gobierno TI,Historico,86.6625
2023-02-19,Cumplimiento Plan Gobierno TI,Historico,83.97666666666667
2023-02-26,Cumplimiento Plan Gobierno TI,Historico,86.115
2023-03-05,Cumplimiento Plan Gobierno TI,Historico,84.978
2023-03-12,Cumplimiento Plan Gobierno TI,Historico,85.136
2023-03-19,Cumplimiento Plan Gobierno TI,Historico,85.126
2023-03-26,Cumplimiento Plan Gobierno TI,Historico,84.49199999999999
2023-04-02,Cumplimiento Plan Gobierno TI,Historico,85.902
2023-04-09,Cumplimiento Plan Gobierno TI,Historico,84.01
2023-04-16,Cumplimiento Plan Gobierno TI,Historico,85.0875
2023-04-23,Cumplimiento Plan Gobierno TI,Historico,86.18666666666667
2023-04-30,Cumplimiento Plan Gobierno TI,Historico,86.046
2023-05-07,Cumplimiento Plan Gobierno TI,Historico,86.3075
2023-05-14,Cumplimiento Plan Gobierno TI,Historico,87.19666666666667
2023-05-21,Cumplimiento Plan Gobierno TI,Historico,85.676
2023-05-28,Cumplimiento Plan Gobierno TI,Historico,87.33
2023-06-04,Cumplimiento Plan Gobierno TI,Historico,88.5775
2023-06-11,Cumplimiento Plan Gobierno TI,Historico,88.405
2023-06-18,Cumplimiento Plan Gobierno TI,Historico,85.804
2023-06-25,Cumplimiento Plan Gobierno TI,Historico,87.824
2023-07-02,Cumplimiento Plan Gobierno TI,Historico,85.49333333333334
2023-07-09,Cumplimiento Plan Gobierno TI,Historico,86.27666666666666
2023-07-16,Cumplimiento Plan Gobierno TI,Historico,88.60333333333334
2023-07-23,Cumplimiento Plan Gobierno TI,Historico,88.6275
2023-07-30,Cumplimiento Plan Gobierno TI,Historico,90.0375
2023-08-06,Cumplimiento Plan Gobierno TI,Historico,85.59666666666665
2023-08-13,Cumplimiento Plan Gobierno TI,Historico,90.39
2023-08-20,Cumplimiento Plan Gobierno TI,Historico,88.95333333333333
2023-08-27,Cumplimiento Plan Gobierno TI,Historico,89.69
2023-09-03,Cumplimiento Plan Gobierno TI,Historico,89.97666666666667
2023-09-10,Cumplimiento Plan Gobierno TI,Historico,89.47
2023-09-17,Cumplimiento Plan Gobierno TI,Historico,89.745
2023-09-24,Cumplimiento Plan Gobierno TI,Historico,88.53
2023-10-01,Cumplimiento Plan Gobierno TI,Historico,87.28999999999999
2023-10-08,Cumplimiento Plan Gobierno TI,Historico,87.815
2023-10-15,Cumplimiento Plan Gobierno TI,Historico,90.29400000000001
2023-10-22,Cumplimiento Plan Gobierno TI,Historico,88.49600000000001
2023-10-29,Cumplimiento Plan Gobierno TI,Historico,89.83333333333333
2023-11-05,Cumplimiento Plan Gobierno TI,Historico,84.8275
2023-11-12,Cumplimiento Plan Gobierno TI,Historico,89.83
2023-11-19,Cumplimiento Plan Gobierno TI,Historico,88.204
2023-11-26,Cumplimiento Plan Gobierno TI,Historico,87.13
2023-12-03,Cumplimiento Plan Gobierno TI,Historico,87.12333333333333
2023-12-10,Cumplimiento Plan Gobierno TI,Historico,91.2225
2023-12-17,Cumplimiento Plan Gobierno TI,Historico,91.9125
2023-12-24,Cumplimiento Plan Gobierno TI,Historico,88.72200000000001
2023-12-31,Cumplimiento Plan Gobierno TI,Historico,90.006
2024-01-07,Cumplimiento Plan Gobierno TI,Historico,90.89750000000001
2024-01-14,Cumplimiento Plan Gobierno TI,Historico,91.87666666666667
2024-01-21,Cumplimiento Plan Gobierno TI,Historico,91.29
2024-01-28,Cumplimiento Plan Gobierno TI,Historico,88.33666666666666
2024-02-04,Cumplimiento Plan Gobierno TI,Historico,87.926
2024-02-11,Cumplimiento Plan Gobierno TI,Historico,89.08
2024-02-18,Cumplimiento Plan Gobierno TI,Historico,89.09
2024-02-25,Cumplimiento Plan Gobierno TI,Historico,90.1825
2024-03-03,Cumplimiento Plan Gobierno TI,Historico,91.88
2024-03-10,Cumplimiento Plan Gobierno TI,Historico,91.852
2024-03-17,Cumplimiento Plan Gobierno TI,Historico,90.73400000000001
2024-03-24,Cumplimiento Plan Gobierno TI,Historico,89.82666666666667
2024-03-31,Cumplimiento Plan Gobierno TI,Historico,91.22200000000001
2024-04-07,Cumplimiento Plan Gobierno TI,Historico,90.79666666666667
2024-04-14,Cumplimiento Plan Gobierno TI,Historico,92.265
2024-04-21,Cumplimiento Plan Gobierno TI,Historico,93.09666666666665
2024-04-28,Cumplimiento Plan Gobierno TI,Historico,92.65333333333332
2024-05-05,Cumplimiento Plan Gobierno TI,Historico,92.745
2024-05-12,Cumplimiento Plan Gobierno TI,Historico,93.562
2024-05-19,Cumplimiento Plan Gobierno TI,Historico,93.925
2024-05-26,Cumplimiento Plan Gobierno TI,Historico,93.092
2024-06-02,Cumplimiento Plan Gobierno TI,Historico,94.5775
2024-06-09,Cumplimiento Plan Gobierno TI,Historico,91.6925
2024-06-16,Cumplimiento Plan Gobierno TI,Historico,91.08333333333333
2024-06-23,Cumplimiento Plan Gobierno TI,Historico,89.75333333333333
2024-06-30,Cumplimiento Plan Gobierno TI,Historico,91.812
2024-07-07,Cumplimiento Plan Gobierno TI,Historico,93.16600000000001
2024-07-14,Cumplimiento Plan Gobierno TI,Historico,92.25
2024-07-21,Cumplimiento Plan Gobierno TI,Historico,92.232
2024-07-28,Cumplimiento Plan Gobierno TI,Historico,93.04
2024-08-04,Cumplimiento Plan Gobierno TI,Historico,91.916
2024-08-11,Cumplimiento Plan Gobierno TI,Historico,95.2
2024-08-18,Cumplimiento Plan Gobierno TI,Historico,91.9175
2024-08-25,Cumplimiento Plan Gobierno TI,Historico,92.135
2024-09-01,Cumplimiento Plan Gobierno TI,Historico,92.80333333333333
2024-09-08,Cumplimiento Plan Gobierno TI,Historico,95.15666666666668
2024-09-15,Cumplimiento Plan Gobierno TI,Historico,92.2525
2024-09-22,Cumplimiento Plan Gobierno TI,Historico,94.6525
2024-09-29,Cumplimiento Plan Gobierno TI,Historico,94.048
2024-10-06,Cumplimiento Plan Gobierno TI,Historico,93.27250000000001
2024-10-13,Cumplimiento Plan Gobierno TI,Historico,95.22666666666667
2024-10-20,Cumplimiento Plan Gobierno TI,Historico,93.64
2024-10-27,Cumplimiento Plan Gobierno TI,Historico,94.645
2024-11-03,Cumplimiento Plan Gobierno TI,Historico,94.11333333333334
2024-11-10,Cumplimiento Plan Gobierno TI,Historico,96.67
2024-11-17,Cumplimiento Plan Gobierno TI,Historico,95.805
2024-11-24,Cumplimiento Plan Gobierno TI,Historico,94.666
2024-12-01,Cumplimiento Plan Gobierno TI,Historico,96.67
2024-12-08,Cumplimiento Plan Gobierno TI,Historico,98.0
2024-12-15,Cumplimiento Plan Gobierno TI,Historico,95.7475
2024-12-22,Cumplimiento Plan Gobierno TI,Historico,94.874
2024-12-29,Cumplimiento Plan Gobierno TI,Historico,96.22999999999999
2025-01-05,Cumplimiento Plan Gobierno TI,Prediccion,89.48580500000001
2025-01-12,Cumplimiento Plan Gobierno TI,Prediccion,89.48580500000001
2025-01-19,Cumplimiento Plan Gobierno TI,Prediccion,89.48580500000001
2025-01-26,Cumplimiento Plan Gobierno TI,Prediccion,89.48580500000001
2025-02-02,Cumplimiento Plan Gobierno TI,Prediccion,89.48580500000001
2025-02-09,Cumplimiento Plan Gobierno TI,Prediccion,89.48580500000001
2025-02-16,Cumplimiento Plan Gobierno TI,Prediccion,89.48580500000001
2025-02-23,Cumplimiento Plan Gobierno TI,Prediccion,89.48580500000001
2025-03-02,Cumplimiento Plan Gobierno TI,Prediccion,89.48580500000001
2025-03-09,Cumplimiento Plan Gobierno TI,Prediccion,89.48580500000001
2025-03-16,Cumplimiento Plan Gobierno TI,Prediccion,89.48580500000001
2025-03-23,Cumplimiento Plan Gobierno TI,Prediccion,89.48580500000001
