fecha,kpi,tipo,valor
2021-08-01,Tiempo Respuesta Análisis,Historico,53.251999999999995
2021-08-08,Tiempo Respuesta Análisis,Historico,51.118
2021-08-15,Tiempo Respuesta Análisis,Historico,52.574
2021-08-22,Tiempo Respuesta Análisis,Historico,47.866
2021-08-29,Tiempo Respuesta Análisis,Historico,50.024
2021-09-05,Tiempo Respuesta Análisis,Historico,49.598
2021-09-12,Tiempo Respuesta Análisis,Historico,50.772000000000006
2021-09-19,Tiempo Respuesta Análisis,Historico,51.314
2021-09-26,Tiempo Respuesta Análisis,Historico,50.672
2021-10-03,Tiempo Respuesta Análisis,Historico,48.510000000000005
2021-10-10,Tiempo Respuesta Análisis,Historico,48.384
2021-10-17,Tiempo Respuesta Análisis,Historico,49.494
2021-10-24,Tiempo Respuesta Análisis,Historico,48.565999999999995
2021-10-31,Tiempo Respuesta Análisis,Historico,49.215999999999994
2021-11-07,Tiempo Respuesta Análisis,Historico,49.838
2021-11-14,Tiempo Respuesta Análisis,Historico,48.42999999999999
2021-11-21,Tiempo Respuesta Análisis,Historico,48.136
2021-11-28,Tiempo Respuesta Análisis,Historico,46.462
2021-12-05,Tiempo Respuesta Análisis,Historico,45.70399999999999
2021-12-12,Tiempo Respuesta Análisis,Historico,47.396
2021-12-19,Tiempo Respuesta Análisis,Historico,44.730000000000004
2021-12-26,Tiempo Respuesta Análisis,Historico,44.676
2022-01-02,Tiempo Respuesta Análisis,Historico,45.548
2022-01-09,Tiempo Respuesta Análisis,Historico,46.501999999999995
2022-01-16,Tiempo Respuesta Análisis,Historico,46.606
2022-01-23,Tiempo Respuesta Análisis,Historico,45.391999999999996
2022-01-30,Tiempo Respuesta Análisis,Historico,43.628
2022-02-06,Tiempo Respuesta Análisis,Historico,46.434000000000005
2022-02-13,Tiempo Respuesta Análisis,Historico,44.55
2022-02-20,Tiempo Respuesta Análisis,Historico,46.18
2022-02-27,Tiempo Respuesta Análisis,Historico,43.814
2022-03-06,Tiempo Respuesta Análisis,Historico,44.012
2022-03-13,Tiempo Respuesta Análisis,Historico,43.02
2022-03-20,Tiempo Respuesta Análisis,Historico,42.34
2022-03-27,Tiempo Respuesta Análisis,Historico,42.162
2022-04-03,Tiempo Respuesta Análisis,Historico,42.07
2022-04-10,Tiempo Respuesta Análisis,Historico,43.93
2022-04-17,Tiempo Respuesta Análisis,Historico,44.489999999999995
2022-04-24,Tiempo Respuesta Análisis,Historico,42.068
2022-05-01,Tiempo Respuesta Análisis,Historico,42.286
2022-05-08,Tiempo Respuesta Análisis,Historico,42.602
2022-05-15,Tiempo Respuesta Análisis,Historico,41.410000000000004
2022-05-22,Tiempo Respuesta Análisis,Historico,40.394
2022-05-29,Tiempo Respuesta Análisis,Historico,39.424
2022-06-05,Tiempo Respuesta Análisis,Historico,41.89
2022-06-12,Tiempo Respuesta Análisis,Historico,41.456
2022-06-19,Tiempo Respuesta Análisis,Historico,41.662
2022-06-26,Tiempo Respuesta Análisis,Historico,41.706
2022-07-03,Tiempo Respuesta Análisis,Historico,39.972
2022-07-10,Tiempo Respuesta Análisis,Historico,39.794
2022-07-17,Tiempo Respuesta Análisis,Historico,37.81
2022-07-24,Tiempo Respuesta Análisis,Historico,41.53
2022-07-31,Tiempo Respuesta Análisis,Historico,40.352
2022-08-07,Tiempo Respuesta Análisis,Historico,39.092
2022-08-14,Tiempo Respuesta Análisis,Historico,37.32
2022-08-21,Tiempo Respuesta Análisis,Historico,36.480000000000004
2022-08-28,Tiempo Respuesta Análisis,Historico,39.288
2022-09-04,Tiempo Respuesta Análisis,Historico,39.815999999999995
2022-09-11,Tiempo Respuesta Análisis,Historico,37.398
2022-09-18,Tiempo Respuesta Análisis,Historico,39.416000000000004
2022-09-25,Tiempo Respuesta Análisis,Historico,36.986000000000004
2022-10-02,Tiempo Respuesta Análisis,Historico,40.022
2022-10-09,Tiempo Respuesta Análisis,Historico,36.192
2022-10-16,Tiempo Respuesta Análisis,Historico,33.558
2022-10-23,Tiempo Respuesta Análisis,Historico,38.54
2022-10-30,Tiempo Respuesta Análisis,Historico,35.412
2022-11-06,Tiempo Respuesta Análisis,Historico,34.314
2022-11-13,Tiempo Respuesta Análisis,Historico,37.257999999999996
2022-11-20,Tiempo Respuesta Análisis,Historico,33.998000000000005
2022-11-27,Tiempo Respuesta Análisis,Historico,34.348
2022-12-04,Tiempo Respuesta Análisis,Historico,33.344
2022-12-11,Tiempo Respuesta Análisis,Historico,33.578
2022-12-18,Tiempo Respuesta Análisis,Historico,32.742000000000004
2022-12-25,Tiempo Respuesta Análisis,Historico,36.068
2023-01-01,Tiempo Respuesta Análisis,Historico,35.282000000000004
2023-01-08,Tiempo Respuesta Análisis,Historico,34.47
2023-01-15,Tiempo Respuesta Análisis,Historico,33.760000000000005
2023-01-22,Tiempo Respuesta Análisis,Historico,33.962
2023-01-29,Tiempo Respuesta Análisis,Historico,31.046
2023-02-05,Tiempo Respuesta Análisis,Historico,34.092
2023-02-12,Tiempo Respuesta Análisis,Historico,31.410000000000004
2023-02-19,Tiempo Respuesta Análisis,Historico,31.339999999999996
2023-02-26,Tiempo Respuesta Análisis,Historico,30.572000000000003
2023-03-05,Tiempo Respuesta Análisis,Historico,31.316000000000003
2023-03-12,Tiempo Respuesta Análisis,Historico,32.674
2023-03-19,Tiempo Respuesta Análisis,Historico,30.504
2023-03-26,Tiempo Respuesta Análisis,Historico,30.806
2023-04-02,Tiempo Respuesta Análisis,Historico,31.564
2023-04-09,Tiempo Respuesta Análisis,Historico,30.544
2023-04-16,Tiempo Respuesta Análisis,Historico,28.357999999999997
2023-04-23,Tiempo Respuesta Análisis,Historico,30.674
2023-04-30,Tiempo Respuesta Análisis,Historico,27.99
2023-05-07,Tiempo Respuesta Análisis,Historico,30.859999999999996
2023-05-14,Tiempo Respuesta Análisis,Historico,30.254
2023-05-21,Tiempo Respuesta Análisis,Historico,27.889999999999997
2023-05-28,Tiempo Respuesta Análisis,Historico,27.288
2023-06-04,Tiempo Respuesta Análisis,Historico,27.064
2023-06-11,Tiempo Respuesta Análisis,Historico,28.758
2023-06-18,Tiempo Respuesta Análisis,Historico,25.630000000000003
2023-06-25,Tiempo Respuesta Análisis,Historico,27.98
2023-07-02,Tiempo Respuesta Análisis,Historico,27.444
2023-07-09,Tiempo Respuesta Análisis,Historico,25.586000000000002
2023-07-16,Tiempo Respuesta Análisis,Historico,25.528
2023-07-23,Tiempo Respuesta Análisis,Historico,25.204
2023-07-30,Tiempo Respuesta Análisis,Historico,26.904000000000003
2023-08-06,Tiempo Respuesta Análisis,Historico,27.04
2023-08-13,Tiempo Respuesta Análisis,Historico,26.214
2023-08-20,Tiempo Respuesta Análisis,Historico,24.86
2023-08-27,Tiempo Respuesta Análisis,Historico,22.979999999999997
2023-09-03,Tiempo Respuesta Análisis,Historico,26.73
2023-09-10,Tiempo Respuesta Análisis,Historico,26.804000000000002
2023-09-17,Tiempo Respuesta Análisis,Historico,25.656
2023-09-24,Tiempo Respuesta Análisis,Historico,24.988
2023-10-01,Tiempo Respuesta Análisis,Historico,23.25
2023-10-08,Tiempo Respuesta Análisis,Historico,24.535999999999998
2023-10-15,Tiempo Respuesta Análisis,Historico,23.846
2023-10-22,Tiempo Respuesta Análisis,Historico,22.766
2023-10-29,Tiempo Respuesta Análisis,Historico,21.556
2023-11-05,Tiempo Respuesta Análisis,Historico,25.142000000000003
2023-11-12,Tiempo Respuesta Análisis,Historico,24.445999999999998
2023-11-19,Tiempo Respuesta Análisis,Historico,22.268
2023-11-26,Tiempo Respuesta Análisis,Historico,22.116
2023-12-03,Tiempo Respuesta Análisis,Historico,20.434
2023-12-10,Tiempo Respuesta Análisis,Historico,21.322
2023-12-17,Tiempo Respuesta Análisis,Historico,21.253999999999998
2023-12-24,Tiempo Respuesta Análisis,Historico,21.144
2023-12-31,Tiempo Respuesta Análisis,Historico,22.2
2024-01-07,Tiempo Respuesta Análisis,Historico,20.47
2024-01-14,Tiempo Respuesta Análisis,Historico,22.688
2024-01-21,Tiempo Respuesta Análisis,Historico,18.802
2024-01-28,Tiempo Respuesta Análisis,Historico,21.062
2024-02-04,Tiempo Respuesta Análisis,Historico,21.06
2024-02-11,Tiempo Respuesta Análisis,Historico,20.381999999999998
2024-02-18,Tiempo Respuesta Análisis,Historico,17.61
2024-02-25,Tiempo Respuesta Análisis,Historico,19.73
2024-03-03,Tiempo Respuesta Análisis,Historico,18.78
2024-03-10,Tiempo Respuesta Análisis,Historico,16.606
2024-03-17,Tiempo Respuesta Análisis,Historico,19.328
2024-03-24,Tiempo Respuesta Análisis,Historico,18.630000000000003
2024-03-31,Tiempo Respuesta Análisis,Historico,17.156
2024-04-07,Tiempo Respuesta Análisis,Historico,16.04
2024-04-14,Tiempo Respuesta Análisis,Historico,16.972
2024-04-21,Tiempo Respuesta Análisis,Historico,17.738
2024-04-28,Tiempo Respuesta Análisis,Historico,17.69
2024-05-05,Tiempo Respuesta Análisis,Historico,18.144
2024-05-12,Tiempo Respuesta Análisis,Historico,16.895999999999997
2024-05-19,Tiempo Respuesta Análisis,Historico,15.974
2024-05-26,Tiempo Respuesta Análisis,Historico,15.516
2024-06-02,Tiempo Respuesta Análisis,Historico,12.894
2024-06-09,Tiempo Respuesta Análisis,Historico,15.728
2024-06-16,Tiempo Respuesta Análisis,Historico,15.907999999999998
2024-06-23,Tiempo Respuesta Análisis,Historico,15.687999999999999
2024-06-30,Tiempo Respuesta Análisis,Historico,17.796
2024-07-07,Tiempo Respuesta Análisis,Historico,14.062000000000001
2024-07-14,Tiempo Respuesta Análisis,Historico,14.204000000000002
2024-07-21,Tiempo Respuesta Análisis,Historico,15.224
2024-07-28,Tiempo Respuesta Análisis,Historico,12.588
2024-08-04,Tiempo Respuesta Análisis,Historico,11.884
2024-08-11,Tiempo Respuesta Análisis,Historico,13.642000000000001
2024-08-18,Tiempo Respuesta Análisis,Historico,14.632
2024-08-25,Tiempo Respuesta Análisis,Historico,12.834
2024-09-01,Tiempo Respuesta Análisis,Historico,10.532
2024-09-08,Tiempo Respuesta Análisis,Historico,11.786
2024-09-15,Tiempo Respuesta Análisis,Historico,12.098
2024-09-22,Tiempo Respuesta Análisis,Historico,10.873999999999999
2024-09-29,Tiempo Respuesta Análisis,Historico,10.284
2024-10-06,Tiempo Respuesta Análisis,Historico,10.982000000000001
2024-10-13,Tiempo Respuesta Análisis,Historico,10.51
2024-10-20,Tiempo Respuesta Análisis,Historico,8.824
2024-10-27,Tiempo Respuesta Análisis,Historico,11.370000000000001
2024-11-03,Tiempo Respuesta Análisis,Historico,9.48
2024-11-10,Tiempo Respuesta Análisis,Historico,10.352
2024-11-17,Tiempo Respuesta Análisis,Historico,10.134
2024-11-24,Tiempo Respuesta Análisis,Historico,10.088
2024-12-01,Tiempo Respuesta Análisis,Historico,7.93
2024-12-08,Tiempo Respuesta Análisis,Historico,11.136
2024-12-15,Tiempo Respuesta Análisis,Historico,6.544
2024-12-22,Tiempo Respuesta Análisis,Historico,8.966
2024-12-29,Tiempo Respuesta Análisis,Historico,7.774000000000001
2025-01-05,Tiempo Respuesta Análisis,Prediccion,23.146999999999988
2025-01-12,Tiempo Respuesta Análisis,Prediccion,23.146999999999988
2025-01-19,Tiempo Respuesta Análisis,Prediccion,23.146999999999988
2025-01-26,Tiempo Respuesta Análisis,Prediccion,23.146999999999988
2025-02-02,Tiempo Respuesta Análisis,Prediccion,23.146999999999988
2025-02-09,Tiempo Respuesta Análisis,Prediccion,23.146999999999988
2025-02-16,Tiempo Respuesta Análisis,Prediccion,23.146999999999988
2025-02-23,Tiempo Respuesta Análisis,Prediccion,23.146999999999988
2025-03-02,Tiempo Respuesta Análisis,Prediccion,23.146999999999988
2025-03-09,Tiempo Respuesta Análisis,Prediccion,23.146999999999988
2025-03-16,Tiempo Respuesta Análisis,Prediccion,23.146999999999988
2025-03-23,Tiempo Respuesta Análisis,Prediccion,23.146999999999988
